FishID,Weight (g),FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score,_Truth_Length (cm),_AbsError_Length (cm),_SelectionMode
fish01,67.49,1425,71.25,20.0,20.0,19.668276673845195,15.578833008986292,12.266666666666666,268.99886234357217,63.13130135270071,3734,7182,459.4972784381442,270.35929683426747,804.5365752724117,20.80835491677989,1.1400782429346954,within
fish01,67.49,1498,74.9,20.0,20.0,21.807244728954263,8.743629980572614,12.533333333333331,158.30489192263934,54.22580109824888,3789,6561,470.1425340705024,268.3729785155296,814.2955125860319,20.80835491677989,0.9988898121743723,within
fish01,67.49,1507,75.35,20.0,20.0,21.164386987488,10.487367100023844,12.933333333333334,183.8642396662874,55.8439891998853,4100,6169,469.22332834832446,268.3595540363629,819.5828823846873,20.80835491677989,0.3560320707081104,within
fish01,67.49,1529,76.45,20.0,20.0,19.4240536371888,12.306524969031445,13.733333333333333,201.97193780811529,55.36956814397787,4413,3599,464.5615697455511,269.47976236969623,822.3013321152473,20.80835491677989,1.3843012795910923,within
fish01,67.49,1677,83.85,20.0,20.0,21.23089494300551,11.48909517289557,11.2,171.67235494880543,54.82831675598284,2516,4295,460.9662801240708,270.9540038513183,782.2402839753892,20.80835491677989,0.4225400262256187,within
fish01,67.49,1708,85.4,20.0,20.0,22.100609218457688,7.752812243260875,11.333333333333334,127.24687144482364,52.22889144634122,2016,2613,472.5332638616871,271.9569563568009,784.8102202184881,20.80835491677989,1.2922543016777972,within
fish01,67.49,1781,89.05,20.0,20.0,21.711552907241504,10.292952601482591,5.6,150.01896094046262,51.96223548540292,1825,1386,466.7923871056827,272.55737300998896,775.8497601156716,20.80835491677989,0.9031979904616136,within
fish01,67.49,1826,91.3,20.0,20.0,21.854423554542524,10.327865378131891,11.733333333333333,157.37580583996964,52.86542223132486,1813,6178,465.7154643997571,268.68828446043864,770.6637488601957,20.80835491677989,1.0460686377626338,within
fish01,67.49,1856,92.8,20.0,20.0,21.261820065179013,8.281697203812657,9.466666666666669,135.89306029579066,50.58405201610143,2346,5733,468.2371566175483,267.72801757786004,782.8851741954082,20.80835491677989,0.4534651483991219,within
fish01,67.49,1866,93.3,20.0,20.0,21.235095054482063,7.111097758172823,10.0,126.583238528631,50.36588003344989,2357,6517,468.1463840105787,267.8171386716101,783.1035226821888,20.80835491677989,0.426740137702172,within
fish01,67.49,1907,95.35,20.0,20.0,21.664087338987883,10.443262215236784,11.466666666666669,177.20894956389833,54.94284433474054,3162,8860,464.239517556254,265.7734731622376,793.2529907184917,20.80835491677989,0.8557324222079927,within
